sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,gain_u,gain_ratio,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10x10:10,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0001772699741832721,-3.7513648185491806,0.03415097309926746,2.902703720880675,-0.8598819265221073,0.2940669101519545,-0.1731270948625911,0.6712323902121765,0.13073730645110548,0.039254422371016645,-0.028820236336479524,0.04466940433758494,-0.24425792195689422,-0.046317677278293924,0.05791433857159076,0.040724148047016476,-0.0694719462955951,2.902703720880675,-0.8598819265221073,-0.1731270948625911,0.039254422371016645,-0.028820236336479524,0.04466940433758494,-0.24425792195689422,0.4285699048055285,-0.046317677278293924,0.05791433857159076,0.040724148047016476,-0.0694719462955951,-0.01748527650517785,-0.08111333602140106,0.22877585163727876,0.07961889321139992,0.07587435203382145,0.044244392329332034,-0.022933124127234403
Base_IL10x10:11,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.06724698210822215,-1.1723272010379,0.017411398779579538,-1.8707629337165332,-0.9635117789056107,0.2247890675976679,-0.28979806726629104,0.51309990321312,0.06395761803573494,-0.09886498466015549,0.023291555567886004,0.061758419259782926,-0.3190041614173862,0.01415060091807554,-0.002132986121233277,-0.0369144524188866,-0.07941034029677226,-1.8707629337165332,-0.9635117789056107,-0.28979806726629104,-0.09886498466015549,0.023291555567886004,0.061758419259782926,-0.3190041614173862,0.36447249933982173,0.01415060091807554,-0.002132986121233277,-0.0369144524188866,-0.07941034029677226,-0.016384781303926736,-0.06422381272798874,0.09991331127841702,0.025994375156869476,0.005813191420723301,-0.018003143784178516,-0.02861222601114819
Base_IL10x10:12,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.007579350432110023,-2.1203680128162796,0.018646990708992072,-1.4264599749925144,2.0385278790169363,0.1485963255237503,-0.469565182814786,0.3391835780044517,0.054039614286041586,-0.01885810611397004,0.015165313019546512,-0.013559091549148132,-0.27740228038710296,-0.03869585592132414,0.05195176965630572,0.04082172647727498,-0.05030827299999224,-1.4264599749925144,2.0385278790169363,-0.469565182814786,-0.01885810611397004,0.015165313019546512,-0.013559091549148132,-0.27740228038710296,0.49323758387533534,-0.03869585592132414,0.05195176965630572,0.04082172647727498,-0.05030827299999224,-0.017548454184428554,-0.04437542056128945,0.09339414482946175,0.028048190688993925,0.02746583812573047,0.01914509361263881,-0.0005711407834765074
Base_IL10x10:13,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.01184246604605025,-1.9265578517791617,0.13309532432241353,-1.7936884823155195,0.32057925273300425,0.2925654199280003,-0.1753502602403819,0.6678051128235569,0.09827197640211793,-0.05435717280523761,-0.0591473489401057,0.011073302433690813,-0.29033315689973427,0.036647932759752845,0.13495610885396953,0.018697838792011968,0.08871737080758058,-1.7936884823155195,0.32057925273300425,-0.1753502602403819,-0.05435717280523761,-0.0591473489401057,0.011073302433690813,-0.29033315689973427,0.3060697677079167,0.036647932759752845,0.13495610885396953,0.018697838792011968,0.08871737080758058,-0.038207330603468544,-0.10907586983327014,0.0969033015324609,0.057690842922752186,0.08090614178602379,0.0451801018086462,0.05782494599258499
Base_IL10x10:14,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.012690751538809638,-1.8965126584810648,0.018584868877030952,0.7583093580273148,0.7978877623314715,0.2127661503403446,-0.31367071738285923,0.48565658603137324,0.08715425315770511,-0.05611085757411354,-0.03386722400930399,0.030371876621616098,-0.3312659422634692,-0.0013726994614286947,0.06692313525080823,0.041189225905404414,0.04190839881548625,0.7583093580273148,0.7978877623314715,-0.31367071738285923,-0.05611085757411354,-0.03386722400930399,0.030371876621616098,-0.3312659422634692,0.3969906400983696,-0.0013726994614286947,0.06692313525080823,0.041189225905404414,0.04190839881548625,-0.02625281480569458,-0.10718224690862062,0.10334300108287693,0.05269497233744057,0.05008507901006094,0.040893925854836415,0.036368640879508564
Base_IL10x10:15,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.03730766110616272,-1.428201976918081,0.014349907377769961,-0.7348081307101468,-1.3564938234527462,0.3448483109929378,-0.10394514994685974,0.787145197427386,0.10419274282415925,-0.06263709222838625,-0.07698297897431325,0.06011917485279358,-0.2646317138892823,-0.05119528993950698,0.024570908216185988,-0.03205150571292318,0.016574403490943235,-0.7348081307101468,-1.3564938234527462,-0.10394514994685974,-0.06263709222838625,-0.07698297897431325,0.06011917485279358,-0.2646317138892823,0.4112369326956652,-0.05119528993950698,0.024570908216185988,-0.03205150571292318,0.016574403490943235,-0.019268826197496446,-0.10018132718781196,0.18108542256155102,0.039570850110080207,0.024537633700070408,-0.0071196085282904924,0.00864566587987615
Base_IL10x10:16,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.3264850482803827,-0.4861367028973593,0.0013888280642106057,2.5506839627036664,2.7430150162104967,1.3592019998285658,0.4917107516718308,3.102492581211061,0.827618506896608,-0.05294350970600031,0.0209007624435944,0.05001083227337452,-0.2274748608019457,0.07781092075091214,0.12111065533603023,0.051348114163961345,0.07666840709481693,2.5506839627036664,2.7430150162104967,0.4917107516718308,-0.05294350970600031,0.0209007624435944,0.05001083227337452,-0.2274748608019457,0.32173193742936435,0.07781092075091214,0.12111065533603023,0.051348114163961345,0.07666840709481693,-0.03953696862436981,-0.41021236097495334,0.8121481170308423,0.7128754783933634,0.7465758193856386,0.594713935744685,0.5560983723685058
Base_IL10x10:17,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.006375195312860029,-2.1955065054825558,0.039506091672984904,-2.6975378049244734,-0.9047981483745626,0.40998078101074414,-0.02880975474286901,0.935815523877526,0.1083291986255065,-0.0010094466668061463,0.004925321038865094,0.008573753948407724,-0.3844936813150534,-0.09142409705750057,0.07088772420675886,-0.025983111267212502,0.03958467156833756,-2.6975378049244734,-0.9047981483745626,-0.02880975474286901,-0.0010094466668061463,0.004925321038865094,0.008573753948407724,-0.3844936813150534,0.3731181929310582,-0.09142409705750057,0.07088772420675886,-0.025983111267212502,0.03958467156833756,-0.0705786970417422,-0.14962030048588543,0.14793504699893723,-0.011938832983268338,0.03629362639592004,0.0005477221354906997,0.023996234294491842
Base_IL10x10:18,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.008923970106481039,-2.0494418931856084,0.06751729307403519,-2.1693954666533593,0.852967023979162,0.6989804467432172,0.20289177379740797,1.595481503636652,0.2583607338682574,-0.03481964346657146,0.0017689676327099946,-0.06517774048382413,-0.2613971826426061,0.04204992588137977,0.04138561024974488,0.011598606371229182,0.09927703439700014,-2.1693954666533593,0.852967023979162,0.20289177379740797,-0.03481964346657146,0.0017689676327099946,-0.06517774048382413,-0.2613971826426061,0.44252528887493436,0.04204992588137977,0.04138561024974488,0.011598606371229182,0.09927703439700014,-0.16559472819276122,-0.14873959429450573,0.3961348453483262,0.14745871699943977,0.10376199735058801,0.08640953059902517,0.1352802858506153
Base_IL10x10:19,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.04245488645176602,-1.3720723163291977,0.007878887652706416,1.8266287385890492,-1.1397826876530197,0.134298329115619,-0.5135026437885419,0.30654720181606715,0.06389771654476467,-0.05655063299316207,-0.0356694262435643,0.03284188833907789,-0.280819977565166,0.08441958754738177,0.00792845928703842,-0.005973898400391553,-0.08401310577515574,1.8266287385890492,-1.1397826876530197,-0.5135026437885419,-0.05655063299316207,-0.0356694262435643,0.03284188833907789,-0.280819977565166,0.4117830238490622,0.08441958754738177,0.00792845928703842,-0.005973898400391553,-0.08401310577515574,-0.01957541011644052,-0.04758548597061939,0.09547323302226901,0.05906623254174776,0.024714888371595186,0.001168871499260559,-0.02035183046100845
Base_IL10x10:20,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.007989719264541137,-2.097468480260805,0.018155176677563063,0.6310980746649564,2.480682307788748,0.6767911374541169,0.1888814098256442,1.544832543835008,0.27308492395960743,0.07346990513082192,-0.007448858404535153,-0.04256628642127636,-0.3026955623257047,0.03817135537731178,0.047307519157068795,-0.08100248594913863,-0.01795551980423269,0.6310980746649564,2.480682307788748,0.1888814098256442,0.07346990513082192,-0.007448858404535153,-0.04256628642127636,-0.3026955623257047,0.38938250742991,0.03817135537731178,0.047307519157068795,-0.08100248594913863,-0.01795551980423269,-0.15712401994502392,-0.27857108541537007,0.3732161168035212,0.20238894671431926,0.118239362940681,-0.04814740835149643,-0.026187458019489216
Base_IL10x10:21,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.05442406756711473,-1.264209002873469,0.004678438409797809,0.1856725680097029,2.196511714155352,0.1614087356523315,-0.4336462175694621,0.3684289788914209,0.06344814688144745,-0.08344191143193164,-0.029896623191214312,0.01784039574467656,-0.22789330232216004,-0.05538043609156129,0.07285326183984447,-0.0057784763449252215,-0.043101783678397704,0.1856725680097029,2.196511714155352,-0.4336462175694621,-0.08344191143193164,-0.029896623191214312,0.01784039574467656,-0.22789330232216004,0.4638138093552888,-0.05538043609156129,0.07285326183984447,-0.0057784763449252215,-0.043101783678397704,-0.02422428341361564,-0.032811501624332724,0.10940587846307959,0.030086484233560886,0.035302358046922645,0.010410749716775419,-0.003767038060638758
Base_IL10x10:22,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.015074428812427496,-1.8217591347971325,0.06724947260801638,0.3310442069232602,-1.8176024718952568,0.3243986744388353,-0.13049418225396273,0.7404671865757483,0.103986151221305,0.003976735925803366,-0.009853076959059915,-0.09656060158207,-0.2890867738953776,-0.07516031071573387,0.12165874284307263,-0.07963741840434073,0.08065741179136264,0.3310442069232602,-1.8176024718952568,-0.13049418225396273,0.003976735925803366,-0.009853076959059915,-0.09656060158207,-0.2890867738953776,0.24340892788317925,-0.07516031071573387,0.12165874284307263,-0.07963741840434073,0.08065741179136264,-0.11217262494704573,-0.15146906121355208,0.06816586171553668,-0.00033239720763271957,0.05328729182325054,-0.012801671185968816,0.041857776885746815
