sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10x10:23,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.03718285761103927,-1.4296572364840878,0.06858158220505861,-2.4342124535710563,-1.2808187751360762,2.4120504002094654,0.2749943509358098,-0.0495298997268446,0.0811020860231265,-0.01071625892515217,-0.34733535547714,0.044309201200091186,0.14503340071440302,-0.0847465210398478,0.018658641722379566,-2.4342124535710563,-1.2808187751360762,2.4120504002094654,-0.0495298997268446,0.0811020860231265,-0.01071625892515217,-0.34733535547714,0.2185686351710152,0.044309201200091186,0.14503340071440302,-0.0847465210398478,0.018658641722379566,-0.24479801396827525,-1.0,0.4355398491148685,0.34976849418938377,0.5033662670772108,-0.11117013571131833,0.04586288010791148
Base_IL10x10:24,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.028152532277611594,-1.550482534925201,0.04000545560427041,-1.4822509112367597,0.13891605344791969,1.6728727671037515,0.19129369341335228,0.07467372953606902,0.03499491386694722,-0.11065510469952858,-0.3414440972141667,0.04504767106331095,0.06855844953250104,0.062346223385536644,0.062279810701939865,-1.4822509112367597,0.13891605344791969,1.6728727671037515,0.07467372953606902,0.03499491386694722,-0.11065510469952858,-0.3414440972141667,0.20000000000000007,0.04504767106331095,0.06855844953250104,0.062346223385536644,0.062279810701939865,-0.4934870614742285,-1.0,0.23257948862045913,0.22375520009806174,0.3011944013494022,0.3098623337642987,0.2899215009732334
Base_IL10x10:25,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.03220035856557995,-1.492139292211444,0.015972419953748027,-2.348426017046854,2.0705393877798226,2.4455741799196775,0.27860964208093664,0.04100398096447999,-0.09644874443559504,0.021309671101861112,-0.21299687808889667,-0.01678195726676387,0.14442282808624202,-0.08386343650599784,-0.057022965544440245,-2.348426017046854,2.0705393877798226,2.4455741799196775,0.04100398096447999,-0.09644874443559504,0.021309671101861112,-0.21299687808889667,0.3261495380057232,-0.01678195726676387,0.14442282808624202,-0.08386343650599784,-0.057022965544440245,-0.2211769449810249,-0.6090189811181338,1.0,0.3668808525204361,0.6312434177568976,-0.13314156670341237,-0.20702605000236818
Base_IL10x10:26,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.044947472166893154,-1.3472947278426446,0.0064963860468395754,-0.14706703034245805,-1.610674746448643,2.137563841623167,0.24329668511896946,0.08059421617504525,-0.07085850883653724,-0.03057734559294853,-0.28751354493931486,-0.07114591159611786,0.032542523833459305,-0.02057802616813629,0.09118805428651258,-0.14706703034245805,-1.610674746448643,2.137563841623167,0.08059421617504525,-0.07085850883653724,-0.03057734559294853,-0.28751354493931486,0.31500186857192813,-0.07114591159611786,0.032542523833459305,-0.02057802616813629,0.09118805428651258,-0.44351228165351847,-1.0,0.7669398760380296,0.05245838000949474,0.11786445368533818,0.03489995229736687,0.3705565165880564
Base_IL10x10:27,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.15038639913477692,-0.8227914393282229,0.0017414185193660302,-1.2836774881048785,1.2865295719481185,2.407376364777384,0.27475647831878874,0.08699873382482899,0.027012826537017934,-0.09065155204749722,-0.29481187272161136,-0.06070909513025822,0.1322399574775327,-0.025946389293869013,-0.06491098259007659,-1.2836774881048785,1.2865295719481185,2.407376364777384,0.08699873382482899,0.027012826537017934,-0.09065155204749722,-0.29481187272161136,0.216718590377308,-0.06070909513025822,0.1322399574775327,-0.025946389293869013,-0.06491098259007659,-0.4685206653458016,-1.0,0.3093802307436822,-0.016146936665466603,0.4135291858632639,-0.0015218159569401239,-0.21202574592323653
Base_IL10x10:28,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.010727035637631084,-1.969520276551003,0.3057445515928393,-1.13211495149488,-2.037857687727299,2.149072261016965,0.24468613989032892,0.09483346042656199,-0.06133735525684623,0.03320132670373516,-0.3527105558553718,0.007354643787169457,0.12047030511867807,-0.024603995281141412,0.039795315272242164,-1.13211495149488,-2.037857687727299,2.149072261016965,0.09483346042656199,-0.06133735525684623,0.03320132670373516,-0.3527105558553718,0.26569304229825375,0.007354643787169457,0.12047030511867807,-0.024603995281141412,0.039795315272242164,-0.1859366074543586,-1.0,0.5235005340142829,0.27904579201140284,0.4653632706910355,0.09791541355932298,0.16718392089845902
Base_IL10x10:29,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0036684610624933005,-2.4355160862209484,0.012024981504446057,-2.0724885426762327,0.32563279445123205,1.9303495137056799,0.2206071307342506,-0.0699680362041971,0.043177282487788626,-0.005550569017687551,-0.27453022575312797,0.012790353256356246,-0.005455350305483511,0.08334213291214994,0.07512225510753308,-2.0724885426762327,0.32563279445123205,1.9303495137056799,-0.0699680362041971,0.043177282487788626,-0.005550569017687551,-0.27453022575312797,0.43006379495567604,0.012790353256356246,-0.005455350305483511,0.08334213291214994,0.07512225510753308,-0.1941461118401124,-0.5440376391483714,1.0,0.33114752928560737,0.17024973930698106,0.34240678954004483,0.33869845194955345
Base_IL10x10:30,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.015549305837943598,-1.8082889942564213,0.006961485254419786,-1.145334247852941,0.9574511283243634,1.9620706002186319,0.2232027760783547,0.06641569177355607,0.02487349712929643,0.019940751169488444,-0.3186129494177037,-0.06133256427331346,0.0015660126621613035,0.03244056515735629,0.09017142773233036,-1.145334247852941,0.9574511283243634,1.9620706002186319,0.06641569177355607,0.02487349712929643,0.019940751169488444,-0.3186129494177037,0.384646540684794,-0.06133256427331346,0.0015660126621613035,0.03244056515735629,0.09017142773233036,-0.11182166507749991,-0.8607895844277107,1.0,0.1390735289289482,0.09806124203376489,0.22513582242882418,0.4245209119470633
Base_IL10x10:31,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.008836811066971253,-2.0537044302219805,0.007725420453567175,-1.9705321724543325,1.057196893124548,1.65571471467471,0.18917370116389534,0.05877569984630682,0.030749447389946807,-0.04999605125279148,-0.3279391400653935,0.09825305322563559,0.002608733085739161,0.09609163540385052,-0.041618797434598946,-1.9705321724543325,1.057196893124548,1.65571471467471,0.05877569984630682,0.030749447389946807,-0.04999605125279148,-0.3279391400653935,0.29396744229573724,0.09825305322563559,0.002608733085739161,0.09609163540385052,-0.041618797434598946,-0.37810764734701224,-1.0,0.7210300728348391,0.5398967536186927,0.27801100879822926,0.395825396328053,0.01780701912826302
Base_IL10x10:32,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.017723045051162505,-1.7514616585605107,0.00792183733922303,2.2700393205808105,-0.8647450047843959,2.374634051356562,0.2716805781254039,-0.03847809413217027,-0.018482769071271155,-0.06866624072061328,-0.28715164485969574,0.04952254788124588,-0.019799527947820042,0.03594240424026536,0.028375254099048376,2.2700393205808105,-0.8647450047843959,2.374634051356562,-0.03847809413217027,-0.018482769071271155,-0.06866624072061328,-0.28715164485969574,0.45358151704786986,0.04952254788124588,-0.019799527947820042,0.03594240424026536,0.028375254099048376,-0.481752664410772,-0.5942694187899179,1.0,0.5139804754709929,0.17615273285654529,0.18262642361444856,0.15818227249455902
Base_IL10x10:33,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.0008396520489603879,-3.0759006478937625,0.022581697934650036,1.944927469857934,-1.394328600333226,1.9583923750618617,0.22355595081863763,0.028070181867555766,-0.044786164553150334,-0.006136630187993989,-0.3960589508850887,-0.004169519633317864,0.09799147640104483,-0.03681147909210097,-0.06860158259191916,1.944927469857934,-1.394328600333226,1.9583923750618617,0.028070181867555766,-0.044786164553150334,-0.006136630187993989,-0.3960589508850887,0.31737401478782834,-0.004169519633317864,0.09799147640104483,-0.03681147909210097,-0.06860158259191916,-0.4042322196822525,-1.0,0.5119503867025129,0.2700748546414779,0.3497845642697358,-0.03599108267537278,-0.20177394640359975
Base_IL10x10:34,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.010610932018845165,-1.9742464678550868,0.00855861029991762,-1.777130653010801,-0.6839881793273352,2.4925738766453724,0.2848547159212691,-0.005723507280390616,0.037407635392161125,-0.08771007966460984,-0.35709869002324923,0.09163542511076411,0.06711894643207665,-0.03472062066578307,-0.09121008749177405,-1.777130653010801,-0.6839881793273352,2.4925738766453724,-0.005723507280390616,0.037407635392161125,-0.08771007966460984,-0.35709869002324923,0.2273750079391912,0.09163542511076411,0.06711894643207665,-0.03472062066578307,-0.09121008749177405,-0.6380208718472274,-1.0,0.5015673745694934,0.42781358341601666,0.28829684561075597,-0.11589549919697167,-0.28728624033045447
Base_IL10x10:35,Base_IL10x10,10.0,10.0,0.0,0.0,0.0,262144,3,42,0.11631156647798363,-0.9343770951787841,0.01816573912284767,-0.12536430684572697,2.3622693246395894,1.5235802563692444,0.17442792884099956,-0.08624164471557771,0.042676399852497715,0.05353050333749759,-0.24377404911076067,-0.07053158354949424,0.0884268288225055,0.09929879895104055,0.04275733875001924,-0.12536430684572697,2.3622693246395894,1.5235802563692444,-0.08624164471557771,0.042676399852497715,0.05353050333749759,-0.24377404911076067,0.27276285291060676,-0.07053158354949424,0.0884268288225055,0.09929879895104055,0.04275733875001924,-0.13419282067664473,-0.9177897651057143,1.0,0.07892977103114061,0.7185229655329912,0.8850043844137219,0.6135848646687403
