sample_id,env,il_db,cd_ps_nm,dgd_ps,pol_deg,mlse_ber,log10_ber_mlse,ctle_dc,ctle_dc2,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,ffe_tap_5,ffe_tap_6,ffe_tap_7,ffe_tap_8,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
Base_IL10:195,Base_IL10,10.0,0.0,0.0,0.0,0.07165157922558478,-1.1447742331605806,0.9590664525411561,-0.21775927979641896,0.013940306648236077,0.09132296919976893,-0.11622714070299757,-0.2793678910956383,-0.018693006900521104,0.14585580796498607,0.06498944861553978,-0.06960342887231233,0.9590664525411561,-0.21775927979641896,0.013940306648236077,0.09132296919976893,-0.11622714070299757,-0.2793678910956383,0.19999999999999984,-0.018693006900521104,0.14585580796498607,0.06498944861553978,-0.06960342887231233,-0.13515960056732418,-0.2124277102704689,0.06648428806856237,0.04083949001656279,0.14040646580769017,0.08231753049883768,-0.019185511765933076
Base_IL10:196,Base_IL10,10.0,0.0,0.0,0.0,0.049610975287432274,-1.304422235213628,-1.077608787704334,2.7091906806364303,0.07085831225428511,-0.06671857089176635,0.0420977925734404,-0.3138435437871718,-0.08299203472401402,0.12159695314059348,0.03858673774550028,-0.06330605488322863,-1.077608787704334,2.7091906806364303,0.07085831225428511,-0.06671857089176635,0.0420977925734404,-0.3138435437871718,0.19999999999999996,-0.08299203472401402,0.12159695314059348,0.03858673774550028,-0.06330605488322863,-0.06988449490334617,-0.2698134631952862,0.07366728273246832,-0.037469770924690456,0.11693591824159705,0.04827952527307648,-0.0423893562843752
Base_IL10:197,Base_IL10,10.0,0.0,0.0,0.0,0.37396755649530855,-0.4271660733242069,-2.6200152439830173,-0.6977858202783589,-0.0364451339205763,0.054394088385171506,-0.11258320279659972,-0.31205561784581276,-0.08260925461639564,0.045562762754873705,-0.09091495142881878,-0.05933910525019647,-2.6200152439830173,-0.6977858202783589,-0.0364451339205763,0.054394088385171506,-0.11258320279659972,-0.31205561784581276,0.20609588300155512,-0.08260925461639564,0.045562762754873705,-0.09091495142881878,-0.05933910525019647,-0.17263103425377158,-0.21978857447582736,0.0750719460370341,-0.04809140792554191,-0.002344859846002664,-0.09250420754062326,-0.06802509634320934
Base_IL10:198,Base_IL10,10.0,0.0,0.0,0.0,0.0013669552002114444,-2.8642457185117545,-0.5247621116241967,-0.8090737178858062,0.03391295700720015,0.008809071300819264,-0.11630453516579588,-0.34463167934131805,0.07690490103526423,0.11909108810852145,-0.06950464178692638,-0.030841126254154576,-0.5247621116241967,-0.8090737178858062,0.03391295700720015,0.008809071300819264,-0.11630453516579588,-0.34463167934131805,0.20000000000000007,0.07690490103526423,0.11909108810852145,-0.06950464178692638,-0.030841126254154576,-0.15422598368870877,-0.22795182892024493,0.071626010975925,0.08865460911115697,0.08913092118151142,-0.024309778004055874,-0.024257199793222134
Base_IL10:199,Base_IL10,10.0,0.0,0.0,0.0,0.03031254129774019,-1.5183776523714025,-2.9221068637621306,1.9964986516450975,0.03306974856831207,0.072078628004722,-0.07233733496734315,-0.37374452779835415,0.008452933988822742,0.13897889332522256,-0.023303201500259496,-0.014584404298440712,-2.9221068637621306,1.9964986516450975,0.03306974856831207,0.072078628004722,-0.07233733496734315,-0.37374452779835415,0.26345032754852316,0.008452933988822742,0.13897889332522256,-0.023303201500259496,-0.014584404298440712,-0.13157409734828635,-0.22456636652168877,0.12242149857049119,0.05252722427835826,0.10628931383615137,0.007591988227842613,0.0004963108242912584
Base_IL10:200,Base_IL10,10.0,0.0,0.0,0.0,0.009874289678868772,-2.0054941361716985,-1.1278629400095266,0.11835873871668956,0.0019732925194959616,0.06597100656741017,0.03790439052402493,-0.2916067466185736,-0.04757243679082454,0.04952181688235825,0.06531920925573076,0.09616147564501697,-1.1278629400095266,0.11835873871668956,0.0019732925194959616,0.06597100656741017,0.03790439052402493,-0.2916067466185736,0.3439696251965647,-0.04757243679082454,0.04952181688235825,0.06531920925573076,0.09616147564501697,-0.02712286288957258,-0.13961044596548536,0.21461302289073886,0.03418463511247316,0.07657804419827981,0.10241040085428671,0.11273718658791931
Base_IL10:201,Base_IL10,10.0,0.0,0.0,0.0,0.03471488040174442,-1.4594843266180548,-1.7365197394975347,-1.4320072125540442,-0.09252960781670594,0.09982087889692888,-0.08158736724404367,-0.2352256733935108,0.055991028892503514,0.10662382722831946,-0.045174772705689085,0.05560497275663863,-1.7365197394975347,-1.4320072125540442,-0.09252960781670594,0.09982087889692888,-0.08158736724404367,-0.2352256733935108,0.22744187106566005,0.055991028892503514,0.10662382722831946,-0.045174772705689085,0.05560497275663863,-0.12835477051475547,-0.15887742783801817,0.16004319828184027,0.11078107315576881,0.1088143722954675,0.010062211788813972,0.05500545836620784
Base_IL10:202,Base_IL10,10.0,0.0,0.0,0.0,0.02801638694330646,-1.5525878730388158,-0.0661957721175579,1.7326215826417088,0.05146791562578748,-0.026317916856752666,-0.034633610847058786,-0.2582301839049283,-0.06778534207687129,0.10107870501614472,0.0994935609029541,0.06163885147237949,-0.0661957721175579,1.7326215826417088,0.05146791562578748,-0.026317916856752666,-0.034633610847058786,-0.2582301839049283,0.29935391329712324,-0.06778534207687129,0.10107870501614472,0.0994935609029541,0.06163885147237949,-0.0934719090280064,-0.15577987804894058,0.149613447621803,0.01915602792888553,0.11184632825671276,0.13145096566388167,0.10232207751782835
Base_IL10:203,Base_IL10,10.0,0.0,0.0,0.0,0.010303786176820404,-1.9870031623280644,-0.7987757393027128,0.1731779237383435,-0.038138644619778644,-0.019071958360528874,-0.06796551953712429,-0.20271330007980204,0.031187320375940478,-0.009164262853530405,0.08003599734324468,0.0981110819871065,-0.7987757393027128,0.1731779237383435,-0.038138644619778644,-0.019071958360528874,-0.06796551953712429,-0.20271330007980204,0.45361191484294416,0.031187320375940478,-0.009164262853530405,0.08003599734324468,0.0981110819871065,-0.08993279831794494,-0.057765820164620084,0.24335937218925408,0.08751663316829807,0.047223461304236304,0.08515915636703585,0.08925659416773918
Base_IL10:204,Base_IL10,10.0,0.0,0.0,0.0,0.07272119069644509,-1.1383390188308877,-1.4652514356226436,-0.5500553593205131,-0.07928266848106844,0.0776618449603982,-0.11027490518315392,-0.22571159297567567,-0.08334279313879621,0.11873959385425073,0.02350499884402587,0.08148160256263104,-1.4652514356226436,-0.5500553593205131,-0.07928266848106844,0.0776618449603982,-0.11027490518315392,-0.22571159297567567,0.19999999999999996,-0.08334279313879621,0.11873959385425073,0.02350499884402587,0.08148160256263104,-0.16601935033572887,-0.18424369101414895,0.09286406986184942,-0.022459747864944774,0.10773721860942656,0.07193721963029327,0.09679781990407173
Base_IL10:205,Base_IL10,10.0,0.0,0.0,0.0,0.10404965640280164,-0.9827593495956857,-2.777454774602747,-0.0009697779687449781,0.08875772034515222,0.04936485596478595,-0.10490781745720275,-0.2698516591385739,0.09604756171080045,0.03790012593577802,-0.0856112785911175,0.035328201977202676,-2.777454774602747,-0.0009697779687449781,0.08875772034515222,0.04936485596478595,-0.10490781745720275,-0.2698516591385739,0.2322307788793866,0.09604756171080045,0.03790012593577802,-0.0856112785911175,0.035328201977202676,-0.14271464162591257,-0.1697506164351163,0.15900915090949153,0.10875818908071902,0.035367447788975166,-0.041613534588578575,0.022244978624302608
Base_IL10:206,Base_IL10,10.0,0.0,0.0,0.0,0.023927910664728425,-1.62109522141973,2.2638968318017993,2.5405397767555513,0.008784114642225038,0.0017088691167030934,0.030684960058397145,-0.37813168860380625,0.05036021554965589,0.06511868405046867,-0.09406400812101934,0.046268040530123546,2.2638968318017993,2.5405397767555513,0.008784114642225038,0.0017088691167030934,0.030684960058397145,-0.37813168860380625,0.324879419327601,0.05036021554965589,0.06511868405046867,-0.09406400812101934,0.046268040530123546,-0.057295138611417364,-0.2416028521758566,0.14785227225945516,0.11596212967240879,0.07934475257942405,-0.02585228734688118,0.0279031831717623
Base_IL10:207,Base_IL10,10.0,0.0,0.0,0.0,0.0024200475749966963,-2.6161760962693825,-0.8681512619385037,2.3619174449986904,0.07883779325511918,-0.022155157721596087,-0.028549679608481378,-0.2361096721021362,0.05288131908195462,0.012868297943087352,-0.09061032941650947,-0.06386655205922241,-0.8681512619385037,2.3619174449986904,0.07883779325511918,-0.022155157721596087,-0.028549679608481378,-0.2361096721021362,0.41412119881189335,0.05288131908195462,0.012868297943087352,-0.09061032941650947,-0.06386655205922241,-0.06756284578868547,-0.0857423131451442,0.25440195208395977,0.12028547665623454,0.04427074390287387,-0.047096652055351074,-0.04748469400267343
Base_IL10:208,Base_IL10,10.0,0.0,0.0,0.0,0.00846603673846967,-2.0723198512317187,2.067810904684432,-0.4774970486838439,-0.05524489856869378,-0.05012511464411554,-0.09817502183462994,-0.2763133259117287,0.036453242029746334,0.05991032785738168,-0.013972011146325748,-0.042718037907529,2.067810904684432,-0.4774970486838439,-0.05524489856869378,-0.05012511464411554,-0.09817502183462994,-0.2763133259117287,0.3670880200998493,0.036453242029746334,0.05991032785738168,-0.013972011146325748,-0.042718037907529,-0.14420640210206073,-0.16264988301868857,0.1710576006498962,0.10067205284784324,0.07372958899951097,0.0110827950065235,-0.020519219246049276
Base_IL10:209,Base_IL10,10.0,0.0,0.0,0.0,0.0139999339236157,-1.853874014084391,-0.5648238385207665,0.5955287541803298,-0.03772581181178293,-0.011782889199399661,0.033142530858974256,-0.31070864426329875,-0.08243755704883982,0.08798584356497897,-0.02439936211096082,-0.015309125139984038,-0.5648238385207665,0.5955287541803298,-0.03772581181178293,-0.011782889199399661,0.033142530858974256,-0.31070864426329875,0.39650823600178076,-0.08243755704883982,0.08798584356497897,-0.02439936211096082,-0.015309125139984038,-0.06729431604811056,-0.17530975710204988,0.25370782839835015,0.0275543305295061,0.08575324595004818,0.0034766251932523626,-0.005199193251254666
Base_IL10:210,Base_IL10,10.0,0.0,0.0,0.0,0.05274134399365667,-1.2778488073906742,1.8873461575837198,1.853196439664199,-0.09359194429542964,-0.0632067198833602,-0.024504340140221265,-0.28991056705508184,-0.06600408256275496,0.15213102550498572,0.07142900836880788,-0.0006205049732940338,1.8873461575837198,1.853196439664199,-0.09359194429542964,-0.0632067198833602,-0.024504340140221265,-0.28991056705508184,0.2386018072160645,-0.06600408256275496,0.15213102550498572,0.07142900836880788,-0.0006205049732940338,-0.12046361970969792,-0.20925272360958988,0.05406206147412455,-0.0007939509441149996,0.11387097867557877,0.09256313740238817,0.039247728321594504
Base_IL10:211,Base_IL10,10.0,0.0,0.0,0.0,0.011385786969737017,-1.9436369461816994,1.0854703229723464,1.326745332219757,0.08592552047817854,-0.05970828113114482,-0.1203611953051851,-0.23908319338687134,-0.009383827958423008,0.1313702072484661,-0.017665358923638286,0.018100274869756138,1.0854703229723464,1.326745332219757,0.08592552047817854,-0.05970828113114482,-0.1203611953051851,-0.23908319338687134,0.3184021406983366,-0.009383827958423008,0.1313702072484661,-0.017665358923638286,0.018100274869756138,-0.1531707562380816,-0.15905478369696807,0.15294492870758164,0.07595915648272124,0.11807729842398373,0.038835068820854364,0.03386669401693104
Base_IL10:212,Base_IL10,10.0,0.0,0.0,0.0,0.0004294964979516321,-3.3670403729886926,-2.1766824614576485,-1.9317225927586157,0.01420380864462123,0.04435449375031393,-0.12104959675762109,-0.33319558858530846,-0.08398663807964657,-0.004540729835847482,-0.015836879837876804,0.0754200475727933,-2.1766824614576485,-1.9317225927586157,0.01420380864462123,0.04435449375031393,-0.12104959675762109,-0.33319558858530846,0.3074122169359711,-0.08398663807964657,-0.004540729835847482,-0.015836879837876804,0.0754200475727933,-0.17700338965250276,-0.2049624741308501,0.152237201889346,-0.03835534542689285,-0.011142595934372806,0.003415131430367976,0.057375070802194235
Base_IL10:213,Base_IL10,10.0,0.0,0.0,0.0,0.024398704902867715,-1.6126332256475613,-0.9330891878987372,1.5404198932953292,-0.07757326803767184,-0.06469285658027163,-0.02768357833700013,-0.3482221343494889,0.06509891865872613,0.10470486044861134,0.04652426555641381,0.06550011803181621,-0.9330891878987372,1.5404198932953292,-0.07757326803767184,-0.06469285658027163,-0.02768357833700013,-0.3482221343494889,0.19999999999999996,0.06509891865872613,0.10470486044861134,0.04652426555641381,0.06550011803181621,-0.11931818614898164,-0.22144119151725533,0.05538138999952948,0.062325908616337994,0.0903604613705225,0.0697007227254786,0.06680881621751798
Base_IL10:214,Base_IL10,10.0,0.0,0.0,0.0,0.024596934055768467,-1.6091190232073347,2.123060799034521,0.542001170525169,-0.06993469036074805,-0.08214646828014081,0.011770702769933,-0.27295399920549746,0.0729322127359389,0.15636922359749617,-0.02943396343914978,0.01375358176302295,2.123060799034521,0.542001170525169,-0.06993469036074805,-0.08214646828014081,0.011770702769933,-0.27295399920549746,0.2907051578480728,0.0729322127359389,0.15636922359749617,-0.02943396343914978,0.01375358176302295,-0.0798393934628412,-0.1538724968431983,0.13253569559493195,0.12840324410463236,0.14632108379585254,0.04449318624880796,0.030919429109440084
Base_IL10:215,Base_IL10,10.0,0.0,0.0,0.0,0.00043775604598916346,-3.358767847022703,-0.38276582852986263,-2.3257960866155267,0.06208985646993437,-0.015021362131830163,0.014893633156597384,-0.28544951432603693,0.013373493591817854,-0.017335537744947865,-0.06881117705013429,0.015452547598724498,-0.38276582852986263,-2.3257960866155267,0.06208985646993437,-0.015021362131830163,0.014893633156597384,-0.28544951432603693,0.5075728779299766,0.013373493591817854,-0.017335537744947865,-0.06881117705013429,0.015452547598724498,-0.046930162461356874,-0.08323347412752254,0.2889889055051337,0.08694647267923697,0.007867344947516224,-0.03604760627277866,-8.9852058490045e-05
Base_IL10:216,Base_IL10,10.0,0.0,0.0,0.0,0.007338608431346636,-2.1343862844821717,1.8126036052369872,-1.509422100925034,-0.06465513505473199,-0.048290758410070356,-0.037995459382563594,-0.34959068914499525,-0.0430496323334298,0.14740603689342024,0.000691410544552329,-0.07964123185300803,1.8126036052369872,-1.509422100925034,-0.06465513505473199,-0.048290758410070356,-0.037995459382563594,-0.34959068914499525,0.22867964638322835,-0.0430496323334298,0.14740603689342024,0.000691410544552329,-0.07964123185300803,-0.1269193252843268,-0.24233536340808823,0.0563667445595553,0.021813323546406325,0.11010403985232277,0.023204984149223777,-0.04553051412359001
Base_IL10:217,Base_IL10,10.0,0.0,0.0,0.0,0.0012719703977798335,-2.895522995787029,-2.2173135330287845,-1.0494332171030814,-0.018386089553976782,0.005464142304340536,-0.12243917457799755,-0.3631698760831743,-0.08459495621438935,0.0647213811128912,0.03474161984725632,0.05011005477434325,-2.2173135330287845,-1.0494332171030814,-0.018386089553976782,0.005464142304340536,-0.12243917457799755,-0.3631698760831743,0.2563727055316306,-0.08459495621438935,0.0647213811128912,0.03474161984725632,0.05011005477434325,-0.17944173444322145,-0.2278465047099843,0.08996354641071982,-0.03351544318815071,0.04513898179783657,0.04220747099689392,0.045472801682536056
Base_IL10:218,Base_IL10,10.0,0.0,0.0,0.0,0.006012950971322849,-2.220912337310455,0.5013103253558078,1.6700700192748654,-0.003615451263032088,-0.03810474564124842,-0.08827383534676894,-0.2094138149536573,0.06842096244335312,0.06121876342425263,0.05886360790460796,0.0002598986567604378,0.5013103253558078,1.6700700192748654,-0.003615451263032088,-0.03810474564124842,-0.08827383534676894,-0.2094138149536573,0.47182892036631907,0.06842096244335312,0.06121876342425263,0.05886360790460796,0.0002598986567604378,-0.09471320728507386,-0.06812832480133153,0.2233806075013409,0.12637543646200014,0.09638036799233915,0.07432334361711038,0.038892274836631116
Base_IL10:219,Base_IL10,10.0,0.0,0.0,0.0,0.016015263644773358,-1.7954659075447865,0.22015205290971096,0.38132016653368295,-0.08319699128332142,-0.029727414002169574,-0.11882565034666671,-0.2099867803358328,0.04337633997924613,0.13269006174033557,-0.07941720457151129,0.005304848143058361,0.22015205290971096,0.38132016653368295,-0.08319699128332142,-0.029727414002169574,-0.11882565034666671,-0.2099867803358328,0.29747470959785816,0.04337633997924613,0.13269006174033557,-0.07941720457151129,0.005304848143058361,-0.15448359666008293,-0.13451583724240287,0.154441534219622,0.10407435350001175,0.1094293433232086,-0.012501360405468391,0.004518327512158018
Base_IL10:220,Base_IL10,10.0,0.0,0.0,0.0,0.0044890643583983085,-2.3478441682011786,-1.8779304622867685,2.585547159491196,-0.016949173354424276,-0.014335657144169057,0.018565794636428296,-0.24194123401242235,0.0660479588222718,0.13095772814084183,0.07017621103960359,-0.032776660009475156,-1.8779304622867685,2.585547159491196,-0.016949173354424276,-0.014335657144169057,0.018565794636428296,-0.24194123401242235,0.4082495828403636,0.0660479588222718,0.13095772814084183,0.07017621103960359,-0.032776660009475156,-0.04017548414384334,-0.06897949127045407,0.2155705162539796,0.12275662281829827,0.13917249587959443,0.09015731046672543,0.02950063530556815
Base_IL10:221,Base_IL10,10.0,0.0,0.0,0.0,0.0005451301704770715,-3.2634997810816233,-0.44901549459458956,-1.4496509521399759,0.030000146664428542,-0.08528459507590219,0.0285796676567822,-0.2090014850028932,0.01942352647590875,0.008770150385767776,0.08617873800541592,-0.08995602011732765,-0.44901549459458956,-1.4496509521399759,0.030000146664428542,-0.08528459507590219,0.0285796676567822,-0.2090014850028932,0.44280567061557374,0.01942352647590875,0.008770150385767776,0.08617873800541592,-0.08995602011732765,-0.04146603240854867,-0.05269000901291565,0.2777580198458544,0.09643524432181197,0.062445445205663946,0.05854564045820523,-0.03701650275257674
Base_IL10:222,Base_IL10,10.0,0.0,0.0,0.0,0.007574005550416281,-2.1206743809534707,1.536773412533842,-2.506007446360817,-0.07084697805437117,-0.08903278139677173,0.06136489894995792,-0.3350687782599748,-0.04118648461496212,0.144916682749559,-0.004190795255923541,-0.018166972298584362,1.536773412533842,-2.506007446360817,-0.07084697805437117,-0.08903278139677173,0.06136489894995792,-0.3350687782599748,0.23522562841989547,-0.04118648461496212,0.144916682749559,-0.004190795255923541,-0.018166972298584362,-0.06724653975688354,-0.2353796562842888,0.09621380212358478,0.038223989428454605,0.1324254532223496,0.03925985162234955,0.0015543622774139808
Base_IL10:223,Base_IL10,10.0,0.0,0.0,0.0,0.0007185806792652306,-3.1435244640048734,-2.931906453078869,2.1461780128438726,0.013538115089016723,-0.01790966212045,0.05531623674864447,-0.28054365711244744,0.08265717845819183,0.11452733297935888,-0.053835294096277825,-0.04832510060555804,-2.931906453078869,2.1461780128438726,0.013538115089016723,-0.01790966212045,0.05531623674864447,-0.28054365711244744,0.3333474227900548,0.08265717845819183,0.11452733297935888,-0.053835294096277825,-0.04832510060555804,-0.031451604318124576,-0.12132695792930746,0.22687681633955156,0.137059292173193,0.11808230003309958,-0.005200943029854965,-0.01753461702448942
Base_IL10:224,Base_IL10,10.0,0.0,0.0,0.0,0.0018253601162944364,-2.7386514429383815,0.048972115601660926,1.4560240613780722,-0.07268554280344214,0.09808710578613163,0.03264445101203907,-0.24010909332164207,0.049133799192835496,0.0024519002858624864,0.061086314765897036,0.0014831547872298234,0.048972115601660926,1.4560240613780722,-0.07268554280344214,0.09808710578613163,0.03264445101203907,-0.24010909332164207,0.4423186380449202,0.049133799192835496,0.0024519002858624864,0.061086314765897036,0.0014831547872298234,-0.009008361203654135,-0.05891876386381336,0.25576228608462365,0.12192879984390081,0.07030677769916016,0.07253624045055043,0.038465048654636944
Base_IL10:225,Base_IL10,10.0,0.0,0.0,0.0,0.008693174309501783,-2.0608216121157863,2.00514902471906,1.5857043961599513,0.08466630897954851,0.05389258716197254,0.04826320752728254,-0.2053171996828474,0.046896123359144906,0.014748762428676211,0.022556376514676527,-0.09737104539016028,2.00514902471906,1.5857043961599513,0.08466630897954851,0.05389258716197254,0.04826320752728254,-0.2053171996828474,0.4262883889556911,0.046896123359144906,0.014748762428676211,0.022556376514676527,-0.09737104539016028,0.02417258599560173,-0.030167494646601473,0.24587230581482597,0.13993650111895364,0.08063738240956878,0.03913672785506521,-0.028726536196396556
Base_IL10:226,Base_IL10,10.0,0.0,0.0,0.0,0.014953911721950574,-1.8252451874704616,1.5426856618429263,-0.2975505342539726,-0.044811449004917875,-0.07249169494528013,-0.044911485181975935,-0.23188299090882925,0.010898744265804462,-0.03500410237007748,-0.04859469972517462,0.010307701876586384,1.5426856618429263,-0.2975505342539726,-0.044811449004917875,-0.07249169494528013,-0.044911485181975935,-0.23188299090882925,0.5010971317213538,0.010898744265804462,-0.03500410237007748,-0.04859469972517462,0.010307701876586384,-0.09571045558092216,-0.08307777801866253,0.2618319352447944,0.09887205553515628,0.010814720338946942,-0.021397386304683255,0.0012129549326037698
Base_IL10:227,Base_IL10,10.0,0.0,0.0,0.0,0.007437723007797013,-2.1285599994679396,1.1838685145478414,0.1940925434024372,-0.012893092510726734,-0.09600777458078324,-0.006971606434649773,-0.2567265343759079,0.0650818413835769,0.04442723112769819,0.06402738106450137,-0.030135168318623475,1.1838685145478414,0.1940925434024372,-0.012893092510726734,-0.09600777458078324,-0.006971606434649773,-0.2567265343759079,0.4237293702035324,0.0650818413835769,0.04442723112769819,0.06402738106450137,-0.030135168318623475,-0.07879838784134417,-0.10500149431620742,0.2198903872128025,0.12716444285768952,0.08981270664053174,0.06929360602861709,0.014369667251507137
Base_IL10:228,Base_IL10,10.0,0.0,0.0,0.0,0.005566935377296155,-2.2543838200881723,1.47750384505016,1.2507691585606877,0.09786236095060474,-0.05636756514257584,-0.07983688976619989,-0.3178898610590877,0.09424727528424276,-0.026858489340836483,-0.08680501797389223,0.004522368531512422,1.47750384505016,1.2507691585606877,0.09786236095060474,-0.05636756514257584,-0.07983688976619989,-0.3178898610590877,0.23561017195104794,0.09424727528424276,-0.026858489340836483,-0.08680501797389223,0.004522368531512422,-0.13789884479029083,-0.23125203829084487,0.09092398820688731,0.09071382006914668,-0.004655940953788573,-0.06546739963199699,-0.024216793594585163
Base_IL10:229,Base_IL10,10.0,0.0,0.0,0.0,0.042321924144310824,-1.3734345955508434,-2.4000910750833238,-1.7199280328973936,0.05770988628120235,-0.07748802577172555,-0.043681196302510106,-0.3058513977578156,-0.03035671263732879,0.13106996157323061,0.06862530977150297,-0.08521750990468395,-2.4000910750833238,-1.7199280328973936,0.05770988628120235,-0.07748802577172555,-0.043681196302510106,-0.3058513977578156,0.20000000000000007,-0.03035671263732879,0.13106996157323061,0.06862530977150297,-0.08521750990468395,-0.1336961849260826,-0.2133641445077399,0.09420508023020469,0.023767371100320133,0.12864282099130414,0.05741779931287527,-0.047280702511111494
Base_IL10:230,Base_IL10,10.0,0.0,0.0,0.0,0.05628469010175763,-1.2496097207531847,0.6637843522492357,0.15191024849060475,0.027531953901781803,-0.07859781440482957,0.008205224880859757,-0.2908787782809756,-0.035897585264155686,0.09862209770805605,-0.05970107138386615,-0.0946444693482132,0.6637843522492357,0.15191024849060475,0.027531953901781803,-0.07859781440482957,0.008205224880859757,-0.2908787782809756,0.30592100482726226,-0.035897585264155686,0.09862209770805605,-0.05970107138386615,-0.0946444693482132,-0.09500518175623607,-0.19991988616508144,0.17319009841404095,0.05169312042560778,0.08758597944814656,-0.04557717899391476,-0.0933496408308568
Base_IL10:231,Base_IL10,10.0,0.0,0.0,0.0,0.020062442183163737,-1.6976162018183614,-1.059305413928048,2.870264145333427,0.08312811911417264,0.06682578544382316,-0.019865427170413348,-0.2969379413723543,0.09540492470379654,0.09552032936340724,-0.06260908570726674,-0.012352547533388304,-1.059305413928048,2.870264145333427,0.08312811911417264,0.06682578544382316,-0.019865427170413348,-0.2969379413723543,0.26735583959137776,0.09540492470379654,0.09552032936340724,-0.06260908570726674,-0.012352547533388304,-0.0534466634679355,-0.15897977601855304,0.1618550897299671,0.13984332660927667,0.1115627611091117,0.002590833251975387,0.007252421436452414
Base_IL10:232,Base_IL10,10.0,0.0,0.0,0.0,0.11997406501916215,-0.920912625922324,-0.16075576253991986,0.9094125320476281,0.0956046297229706,0.08933313874179252,0.04512295401066854,-0.27562517332525255,-0.07578920599775928,0.0782087314105771,-0.003255599754677885,0.08800117641161745,-0.16075576253991986,0.9094125320476281,0.0956046297229706,0.08933313874179252,0.04512295401066854,-0.27562517332525255,0.24905939062468407,-0.07578920599775928,0.0782087314105771,-0.003255599754677885,0.08800117641161745,0.013385960883868571,-0.15842125472269586,0.15008381684092725,0.005195144487785955,0.07857762692869792,0.05200300974996262,0.1033686329265719
Base_IL10:233,Base_IL10,10.0,0.0,0.0,0.0,0.04441571957182503,-1.3524632975639919,2.370604770016992,1.6112036260311138,-0.09598777393575178,-0.002110459548880339,-0.12514172647493435,-0.21128661284465156,0.0028572545963490904,0.13339389884472244,0.01945735222482319,-0.04773098225397298,2.370604770016992,1.6112036260311138,-0.09598777393575178,-0.002110459548880339,-0.12514172647493435,-0.21128661284465156,0.3620339392759142,0.0028572545963490904,0.13339389884472244,0.01945735222482319,-0.04773098225397298,-0.14355664081672556,-0.13097939320263272,0.16213317953964831,0.09303884630089085,0.12419392498169522,0.05753235786642177,-9.967419061030137e-05
Base_IL10:234,Base_IL10,10.0,0.0,0.0,0.0,0.03511546848156469,-1.4545015332109232,0.03583258606780748,2.9808045655039277,0.09864355056993009,0.0837067886484587,0.05242007444250095,-0.26888003748045136,-0.0604523408063699,-0.03184149892440205,-0.09928909237525521,0.07010279362618058,0.03583258606780748,2.9808045655039277,0.09864355056993009,0.0837067886484587,0.05242007444250095,-0.26888003748045136,0.23466382312645118,-0.0604523408063699,-0.03184149892440205,-0.09928909237525521,0.07010279362618058,0.03627253718415193,-0.15777246542434104,0.1557694064943402,-0.008198804877411035,-0.053823714787580045,-0.09222294981919263,0.03236233787669148
Base_IL10:235,Base_IL10,10.0,0.0,0.0,0.0,0.12349263248315052,-0.908358951451738,-2.6622954738656235,1.947185070810951,-0.045035180508113754,0.07446648114178332,0.006478310319342567,-0.3396676708236614,-0.07901640262698754,0.011452796546107126,-0.08718056143841918,-0.04031291302541329,-2.6622954738656235,1.947185070810951,-0.045035180508113754,0.07446648114178332,0.006478310319342567,-0.3396676708236614,0.31638968357017183,-0.07901640262698754,0.011452796546107126,-0.08718056143841918,-0.04031291302541329,-0.08490280840277467,-0.2115092981485013,0.183024428242801,-0.033877875898478245,-0.019581367442494536,-0.09637643369754947,-0.06262290898016379
Base_IL10:236,Base_IL10,10.0,0.0,0.0,0.0,0.0196577243293247,-1.70646675956698,1.3243766050593933,1.4714729398095374,-0.02114418996171621,-0.07878234359100243,-0.09679853048098311,-0.25612895926495816,-0.05666575872850258,0.15777174086289616,0.006085426698589691,0.06598839075539911,1.3243766050593933,1.4714729398095374,-0.02114418996171621,-0.07878234359100243,-0.09679853048098311,-0.25612895926495816,0.26063465965595256,-0.05666575872850258,0.15777174086289616,0.006085426698589691,0.06598839075539911,-0.15964886109021947,-0.18991971906288946,0.08190403095379498,0.017671114117966527,0.11185595316572722,0.05917253151035791,0.0710643169329308
Base_IL10:237,Base_IL10,10.0,0.0,0.0,0.0,0.004617087352980045,-2.3356319087370685,-0.1712584954798847,-1.9630098625164187,-0.0027888924563397866,-0.09957931146992312,-0.125440925382732,-0.33260678305728447,0.07789684547069703,-0.015643713423708794,-0.027420065188752243,-0.0778763246198959,-0.1712584954798847,-1.9630098625164187,-0.0027888924563397866,-0.09957931146992312,-0.125440925382732,-0.33260678305728447,0.24074713893066657,0.07789684547069703,-0.015643713423708794,-0.027420065188752243,-0.0778763246198959,-0.17146465134872585,-0.20631747123913444,0.09341328227073072,0.06663650784864167,0.007233415057527143,-0.029296763438307522,-0.05449978925529018
