env,ratio,gain,gdc,gdc2,log10_ber,ber,drive_rms,symbols
DGD5ps,1.3,0.56953,0.0,0.0,-2.3494086102422775,0.004472922668025774,0.2988381288633422,65536
DGD5ps,1.3,0.56953,0.0,3.0,-1.9776964752461925,0.010526973380874036,0.3141794314270654,65536
DGD5ps,1.3,0.56953,3.0,-3.0,-1.6884670542978535,0.02048957478555444,0.38839223438262827,65536
DGD5ps,1.3,0.56953,3.0,0.0,-1.5500373583678526,0.02818140502078179,0.40016533720689385,65536
DGD5ps,1.3,0.56953,3.0,3.0,-1.3711322812591924,0.04254688003404928,0.42267884768381536,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,-3.0,-3.0,-0.8626723329367808,0.1371916461095305,0.04403306636173866,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,-3.0,0.0,-0.8573110937037449,0.13889573372440323,0.04600002100304583,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,-3.0,3.0,-0.8494210655128166,0.14144217776390147,0.04968997780240075,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,0.0,-3.0,-0.912881087495534,0.12221342422415256,0.058478132679490806,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,0.0,0.0,-0.8986478703879802,0.12628510498306145,0.061382854852322324,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,0.0,3.0,-0.8820230536001169,0.13121302455234374,0.06679871566590205,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,3.0,-3.0,-0.9825037077841117,0.10411092191274908,0.07983864202508982,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,3.0,0.0,-0.9452992943793342,0.11342288915503718,0.08404560750496777,65536
Comb_IL20x20_CD15_DGD5,0.4,0.17524,3.0,3.0,-0.8880135477676214,0.12941554697856597,0.09186098484347664,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,-3.0,-3.0,-1.0457605475976208,0.0899993664843367,0.06604959954260799,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,-3.0,0.0,-1.0217645336172592,0.09511203336232596,0.06900003150456874,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,-3.0,3.0,-0.9877863195193782,0.10285222245766065,0.0745349667036011,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,0.0,-3.0,-1.079588212948838,0.08325528024987114,0.08771719901923619,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,0.0,0.0,-1.0581717708232465,0.08746377727541467,0.09207428227848348,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,0.0,3.0,-0.9677902619529645,0.1076985206970352,0.10019807349885305,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,3.0,-3.0,-1.1145449770105664,0.0768165897692126,0.11975796303763471,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,3.0,0.0,-1.0129343859643682,0.09706566048124991,0.12606841125745166,65536
Comb_IL20x20_CD15_DGD5,0.6,0.26286,3.0,3.0,-0.917948398279726,0.12079573528742583,0.1377914772652149,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,-3.0,-3.0,-1.2204420813843948,0.06019465346661799,0.08806613272347733,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,-3.0,0.0,-1.170220390030015,0.06757399727680241,0.09200004200609166,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,-3.0,3.0,-1.0705280795591416,0.08501037274658241,0.0993799556048015,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,0.0,-3.0,-1.19539591102736,0.06376818983117029,0.11695626535898161,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,0.0,0.0,-1.119639472215393,0.07592075665510425,0.12276570970464465,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,0.0,3.0,-1.0019838375906478,0.09954424623748086,0.1335974313318041,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,3.0,-3.0,-1.1532042204738706,0.0702741788378097,0.15967728405017964,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,3.0,0.0,-1.0374444112888568,0.09173933521486595,0.16809121500993554,65536
Comb_IL20x20_CD15_DGD5,0.8,0.35048,3.0,3.0,-0.9240681267818905,0.11910551552746082,0.18372196968695328,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,-3.0,-3.0,-1.3644408496303324,0.043207501169138476,0.11008266590434665,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,-3.0,0.0,-1.2507758185524205,0.05613376619966876,0.11500005250761457,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,-3.0,3.0,-1.102226594497273,0.07902661965684578,0.12422494450600186,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,0.0,-3.0,-1.2176445020885063,0.06058365879765639,0.146195331698727,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,0.0,0.0,-1.1223958671117342,0.0754404261321405,0.1534571371308058,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,0.0,3.0,-1.01571079183878,0.09644710765729343,0.16699678916475508,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,3.0,-3.0,-1.1533311405250297,0.07025364461603358,0.19959660506272453,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,3.0,0.0,-1.0351777350130635,0.09221939420541209,0.21011401876241942,65536
Comb_IL20x20_CD15_DGD5,1.0,0.4381,3.0,3.0,-0.9263536212536684,0.11848036372027773,0.22965246210869159,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,-3.0,-3.0,-1.452500267974201,0.03527765689438808,0.14310746567565064,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,-3.0,0.0,-1.2895055711087264,0.05134455910053739,0.14950006825989895,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,-3.0,3.0,-1.1279426093497757,0.07448303943975038,0.1614924278578024,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,0.0,-3.0,-1.2400184810851413,0.05754154504310485,0.1900539312083451,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,0.0,0.0,-1.1365015702453536,0.07302951723961729,0.19949427827004754,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,0.0,3.0,-1.0191781633114207,0.09568014761846018,0.21709582591418164,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,3.0,-3.0,-1.1293798624063989,0.07423695288170161,0.2594755865815419,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,3.0,0.0,-1.0057240658419084,0.09869063291336344,0.2731482243911452,65536
Comb_IL20x20_CD15_DGD5,1.3,0.56953,3.0,3.0,-0.8957506659712329,0.1271303767522528,0.29854820074129906,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,-3.0,-3.0,-1.2050824395569344,0.062361644681870075,0.04403306636173866,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,-3.0,0.0,-1.1904548855536128,0.06449783166401396,0.04600002100304583,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,-3.0,3.0,-1.2051738942552621,0.06234851381058753,0.04968997780240075,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,0.0,-3.0,-1.477023822900321,0.033340812340734424,0.058478132679490806,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,0.0,0.0,-1.436886222444268,0.03656905835993524,0.061382854852322324,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,0.0,3.0,-1.4099085349222966,0.03891270889131464,0.06679871566590205,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,3.0,-3.0,-1.854408289467509,0.013982721591047369,0.07983864202508982,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,3.0,0.0,-1.7501417343369006,0.017776991536918,0.08404560750496777,65536
Comb_IL20x10_CD15_DGD5,0.4,0.17524,3.0,3.0,-1.639660514471377,0.02292659111089247,0.09186098484347664,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,-3.0,-3.0,-1.8599028662319341,0.013806930341728526,0.06604959954260799,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,-3.0,0.0,-1.8184873566475062,0.015188421585210133,0.06900003150456874,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,-3.0,3.0,-1.7967209219874831,0.01596904990135872,0.0745349667036011,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,0.0,-3.0,-2.4529222272986373,0.0035243397865636693,0.08771719901923619,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,0.0,0.0,-2.4346947318515952,0.0036754055614369365,0.09207428227848348,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,0.0,3.0,-2.2701326693716677,0.00536867767600357,0.10019807349885305,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,3.0,-3.0,-2.798474210816249,0.0015904711260408763,0.11975796303763471,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,3.0,0.0,-2.615201072911995,0.0024254868650066567,0.12606841125745166,65536
Comb_IL20x10_CD15_DGD5,0.6,0.26286,3.0,3.0,-2.164657361971465,0.006844514344809822,0.1377914772652149,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,-3.0,-3.0,-2.60710566889089,0.0024711228189853926,0.08806613272347733,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,-3.0,0.0,-2.491763723703825,0.0032228216785512433,0.09200004200609166,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,-3.0,3.0,-2.450936997247986,0.003540486989187899,0.0993799556048015,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,0.0,-3.0,-2.85551859645872,0.0013947019353240172,0.11695626535898161,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,0.0,0.0,-2.8684778268409,0.0013536992028126962,0.12276570970464465,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,0.0,3.0,-2.721270844349769,0.0018998930569700248,0.1335974313318041,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,3.0,-3.0,-2.8628117230889365,0.0013714762046175596,0.15967728405017964,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,3.0,0.0,-2.6582244921838045,0.0021967240654417125,0.16809121500993554,65536
Comb_IL20x10_CD15_DGD5,0.8,0.35048,3.0,3.0,-2.1544974996832695,0.007006522166431582,0.18372196968695328,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,-3.0,-3.0,-2.8338176988992134,0.0014661631540165124,0.11008266590434665,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,-3.0,0.0,-2.7914052593233176,0.001616570840099251,0.11500005250761457,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,-3.0,3.0,-2.785373124923989,0.0016391808627195016,0.12422494450600186,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,0.0,-3.0,-2.874841457497175,0.001334008333169764,0.146195331698727,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,0.0,0.0,-2.8533894702888234,0.0014015562413139775,0.1534571371308058,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,0.0,3.0,-2.607513988266586,0.002468800585597667,0.16699678916475508,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,3.0,-3.0,-2.665096585179678,0.0021622375981341165,0.19959660506272453,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,3.0,0.0,-2.3509329253431326,0.004457250831390478,0.21011401876241942,65536
Comb_IL20x10_CD15_DGD5,1.0,0.4381,3.0,3.0,-1.889318295829139,0.012902732815382064,0.22965246210869159,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,-3.0,-3.0,-2.8954057903230765,0.0012723137178205105,0.14310746567565064,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,-3.0,0.0,-2.8555637748565146,0.0013945568560651662,0.14950006825989895,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,-3.0,3.0,-2.7362541068514274,0.0018354640942039276,0.1614924278578024,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,0.0,-3.0,-2.792963941785261,0.0016107793679785963,0.1900539312083451,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,0.0,0.0,-2.5891135862509347,0.0025756474289014195,0.19949427827004754,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,0.0,3.0,-2.192524160871995,0.006419125093402995,0.21709582591418164,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,3.0,-3.0,-2.0743830395920475,0.008425912802313303,0.2594755865815419,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,3.0,0.0,-1.8226751879699201,0.015042665975048697,0.2731482243911452,65536
Comb_IL20x10_CD15_DGD5,1.3,0.56953,3.0,3.0,-1.4971394286827449,0.03183175410635755,0.29854820074129906,65536
HighNoise_IL10x10,0.4,0.17524,-3.0,-3.0,-2.0681924517207566,0.008546878855879134,0.0697478630144399,65536
HighNoise_IL10x10,0.4,0.17524,-3.0,0.0,-2.0969283964346923,0.007999661371933973,0.07137286557763714,65536
HighNoise_IL10x10,0.4,0.17524,-3.0,3.0,-2.14149121097658,0.007219527732900221,0.07450964229573377,65536
HighNoise_IL10x10,0.4,0.17524,0.0,-3.0,-2.5388429223580977,0.0028917255859645706,0.08949099454587768,65536
HighNoise_IL10x10,0.4,0.17524,0.0,0.0,-2.6048747541513873,0.002483849317393795,0.091950193496413,65536
HighNoise_IL10x10,0.4,0.17524,0.0,3.0,-2.7334743670112194,0.0018472498203256644,0.0966705942852509,65536
HighNoise_IL10x10,0.4,0.17524,3.0,-3.0,-3.0531501853382625,0.0008848095769184929,0.11950530288696255,65536
HighNoise_IL10x10,0.4,0.17524,3.0,0.0,-3.029996988614439,0.0009332607719781526,0.12312779606365963,65536
HighNoise_IL10x10,0.4,0.17524,3.0,3.0,-3.0177333628084484,0.0009599898410158651,0.1300550300565586,65536
HighNoise_IL10x10,0.6,0.26286,-3.0,-3.0,-2.8999500312316364,0.0012590702687380211,0.10462179452165983,65536
HighNoise_IL10x10,0.6,0.26286,-3.0,0.0,-2.9068242951331578,0.001239297874561317,0.10705929836645571,65536
HighNoise_IL10x10,0.6,0.26286,-3.0,3.0,-2.8857130507551467,0.0013010289165094517,0.11176446344360064,65536
HighNoise_IL10x10,0.6,0.26286,0.0,-3.0,-3.0471330980474747,0.0008971538020155664,0.13423649181881653,65536
HighNoise_IL10x10,0.6,0.26286,0.0,0.0,-3.056433321450046,0.0008781459011525651,0.13792529024461947,65536
HighNoise_IL10x10,0.6,0.26286,0.0,3.0,-3.0520844092963344,0.0008869836015168193,0.14500589142787632,65536
HighNoise_IL10x10,0.6,0.26286,3.0,-3.0,-3.089850271376731,0.0008131107982794158,0.1792579543304438,65536
HighNoise_IL10x10,0.6,0.26286,3.0,0.0,-3.0694770798513584,0.000852163483625334,0.18469169409548944,65536
HighNoise_IL10x10,0.6,0.26286,3.0,3.0,-2.88715456886926,0.0012967176766848659,0.19508254508483788,65536
HighNoise_IL10x10,0.8,0.35048,-3.0,-3.0,-3.086633142818004,0.000819156453701896,0.1394957260288798,65536
HighNoise_IL10x10,0.8,0.35048,-3.0,0.0,-3.0786866838401763,0.0008342828501774718,0.14274573115527428,65536
HighNoise_IL10x10,0.8,0.35048,-3.0,3.0,-3.05599902087874,0.0008790244985981882,0.14901928459146754,65536
HighNoise_IL10x10,0.8,0.35048,0.0,-3.0,-3.0819354229748956,0.0008280652829767008,0.17898198909175536,65536
HighNoise_IL10x10,0.8,0.35048,0.0,0.0,-3.0625032202585607,0.0008659579023282469,0.183900386992826,65536
HighNoise_IL10x10,0.8,0.35048,0.0,3.0,-2.969717757254392,0.0010722158990395412,0.1933411885705018,65536
HighNoise_IL10x10,0.8,0.35048,3.0,-3.0,-2.93871305909551,0.0011515609807287806,0.2390106057739251,65536
HighNoise_IL10x10,0.8,0.35048,3.0,0.0,-2.6814785501137446,0.0020821952426957075,0.24625559212731926,65536
HighNoise_IL10x10,0.8,0.35048,3.0,3.0,-2.2660663774508096,0.005419180574627984,0.2601100601131172,65536
HighNoise_IL10x10,1.0,0.4381,-3.0,-3.0,-3.1011406148534184,0.0007922447777851717,0.17436965753609973,65536
HighNoise_IL10x10,1.0,0.4381,-3.0,0.0,-3.0946153616483785,0.0008042380904028887,0.17843216394409284,65536
HighNoise_IL10x10,1.0,0.4381,-3.0,3.0,-3.0559833120373914,0.0008790562943190662,0.18627410573933442,65536
HighNoise_IL10x10,1.0,0.4381,0.0,-3.0,-3.0619746328520745,0.0008670125164947763,0.2237274863646942,65536
HighNoise_IL10x10,1.0,0.4381,0.0,0.0,-2.930561733925274,0.0011733788776259147,0.22987548374103245,65536
HighNoise_IL10x10,1.0,0.4381,0.0,3.0,-2.5975221189250908,0.0025262590426957804,0.24167648571312725,65536
HighNoise_IL10x10,1.0,0.4381,3.0,-3.0,-2.318554403934267,0.004802259187205337,0.2987632572174064,65536
HighNoise_IL10x10,1.0,0.4381,3.0,0.0,-2.0832492017003044,0.008255640982569297,0.3078194901591491,65536
HighNoise_IL10x10,1.0,0.4381,3.0,3.0,-1.7942923305313403,0.016058599592258978,0.32513757514139646,65536
HighNoise_IL10x10,1.3,0.56953,-3.0,-3.0,-3.0802855675692022,0.0008312170299078683,0.22668055479692964,65536
HighNoise_IL10x10,1.3,0.56953,-3.0,0.0,-3.0329464589376176,0.0009269440926469671,0.2319618131273207,65536
HighNoise_IL10x10,1.3,0.56953,-3.0,3.0,-2.787530013247651,0.0016310601859331377,0.24215633746113474,65536
HighNoise_IL10x10,1.3,0.56953,0.0,-3.0,-2.5301848895196914,0.002949953093908479,0.29084573227410243,65536
HighNoise_IL10x10,1.3,0.56953,0.0,0.0,-2.2858466501669983,0.005177896317324701,0.2988381288633422,65536
HighNoise_IL10x10,1.3,0.56953,0.0,3.0,-1.9591249075718282,0.010986897994695247,0.3141794314270654,65536
HighNoise_IL10x10,1.3,0.56953,3.0,-3.0,-1.6918080549866572,0.02033255449735038,0.38839223438262827,65536
HighNoise_IL10x10,1.3,0.56953,3.0,0.0,-1.556338497717916,0.02777547548314006,0.40016533720689385,65536
HighNoise_IL10x10,1.3,0.56953,3.0,3.0,-1.3756610626779153,0.04210551050793221,0.42267884768381536,65536
HighNoise_IL16x16,0.4,0.17524,-3.0,-3.0,-1.1417020725789915,0.07216023309644154,0.050694160166032974,65536
HighNoise_IL16x16,0.4,0.17524,-3.0,0.0,-1.1421672864110406,0.07208297684196203,0.052547599624580464,65536
HighNoise_IL16x16,0.4,0.17524,-3.0,3.0,-1.144094773009665,0.07176376691955681,0.056063696210470124,65536
HighNoise_IL16x16,0.4,0.17524,0.0,-3.0,-1.362734411806554,0.0433776068455364,0.0666054487624383,65536
HighNoise_IL16x16,0.4,0.17524,0.0,0.0,-1.3547261697537827,0.04418489530147724,0.06936510186675786,65536
HighNoise_IL16x16,0.4,0.17524,0.0,3.0,-1.2927129171318363,0.050966766673895346,0.07456815635682905,65536
HighNoise_IL16x16,0.4,0.17524,3.0,-3.0,-1.6959308503744277,0.020140449063985225,0.0903341857167817,65536
HighNoise_IL16x16,0.4,0.17524,3.0,0.0,-1.6057444701372094,0.024788801502862834,0.09435236361479371,65536
HighNoise_IL16x16,0.4,0.17524,3.0,3.0,-1.4777684063778118,0.03328369959730718,0.10189953555878112,65536
HighNoise_IL16x16,0.6,0.26286,-3.0,-3.0,-1.736336694049273,0.018351150881022443,0.07604124024904947,65536
HighNoise_IL16x16,0.6,0.26286,-3.0,0.0,-1.703061622975282,0.01981245882632953,0.07882139943687068,65536
HighNoise_IL16x16,0.6,0.26286,-3.0,3.0,-1.7176912662238752,0.01915617226165263,0.08409554431570518,65536
HighNoise_IL16x16,0.6,0.26286,0.0,-3.0,-2.2912820057141485,0.005113496868060499,0.09990817314365745,65536
HighNoise_IL16x16,0.6,0.26286,0.0,0.0,-2.2011304948380257,0.006293170601066186,0.10404765280013678,65536
HighNoise_IL16x16,0.6,0.26286,0.0,3.0,-2.005889656468233,0.009865301067947667,0.11185223453524357,65536
HighNoise_IL16x16,0.6,0.26286,3.0,-3.0,-2.6529186099474487,0.002223726594693548,0.13550127857517252,65536
HighNoise_IL16x16,0.6,0.26286,3.0,0.0,-2.3591703843817475,0.004373504881676833,0.14152854542219057,65536
HighNoise_IL16x16,0.6,0.26286,3.0,3.0,-1.93071673404104,0.011729601723053776,0.15284930333817168,65536
HighNoise_IL16x16,0.8,0.35048,-3.0,-3.0,-2.4109320320146135,0.0038821111708009,0.10138832033206595,65536
HighNoise_IL16x16,0.8,0.35048,-3.0,0.0,-2.3225408990973087,0.004758379774787293,0.10509519924916093,65536
HighNoise_IL16x16,0.8,0.35048,-3.0,3.0,-2.34713253537573,0.004496426147267727,0.11212739242094025,65536
HighNoise_IL16x16,0.8,0.35048,0.0,-3.0,-2.784556529947507,0.001642265880199631,0.1332108975248766,65536
HighNoise_IL16x16,0.8,0.35048,0.0,0.0,-2.7125836505367764,0.00193827926322135,0.13873020373351572,65536
HighNoise_IL16x16,0.8,0.35048,0.0,3.0,-2.4083085229164425,0.0039056334091439166,0.1491363127136581,65536
HighNoise_IL16x16,0.8,0.35048,3.0,-3.0,-2.7392102443531265,0.0018230129580422126,0.1806683714335634,65536
HighNoise_IL16x16,0.8,0.35048,3.0,0.0,-2.4804320672083877,0.003308018523800759,0.18870472722958742,65536
HighNoise_IL16x16,0.8,0.35048,3.0,3.0,-1.9644399821370306,0.010853255271727027,0.20379907111756224,65536
HighNoise_IL16x16,1.0,0.4381,-3.0,-3.0,-2.7372318881724156,0.0018313363334323128,0.12673540041508244,65536
HighNoise_IL16x16,1.0,0.4381,-3.0,0.0,-2.6971217406916046,0.002008529706051765,0.13136899906145116,65536
HighNoise_IL16x16,1.0,0.4381,-3.0,3.0,-2.590122801375784,0.0025696690788171465,0.1401592405261753,65536
HighNoise_IL16x16,1.0,0.4381,0.0,-3.0,-2.81779900800586,0.0015212514037718646,0.16651362190609575,65536
HighNoise_IL16x16,1.0,0.4381,0.0,0.0,-2.7366616414798286,0.0018337425334748374,0.17341275466689463,65536
HighNoise_IL16x16,1.0,0.4381,0.0,3.0,-2.411799683229162,0.0038743630732076817,0.1864203908920726,65536
HighNoise_IL16x16,1.0,0.4381,3.0,-3.0,-2.4462778599352912,0.003578674016584702,0.22583546429195425,65536
HighNoise_IL16x16,1.0,0.4381,3.0,0.0,-2.1578166926133995,0.006953177359663657,0.23588090903698428,65536
HighNoise_IL16x16,1.0,0.4381,3.0,3.0,-1.7691955039077574,0.017013924297027964,0.2547488388969528,65536
HighNoise_IL16x16,1.3,0.56953,-3.0,-3.0,-2.8154013279433054,0.0015296732499373313,0.16475602053960717,65536
HighNoise_IL16x16,1.3,0.56953,-3.0,0.0,-2.7440204850451995,0.0018029326971153203,0.17077969877988652,65536
HighNoise_IL16x16,1.3,0.56953,-3.0,3.0,-2.5857022752267738,0.0025959583768026353,0.1822070126840279,65536
HighNoise_IL16x16,1.3,0.56953,0.0,-3.0,-2.6173557687987405,0.0024134829283268796,0.2164677084779245,65536
HighNoise_IL16x16,1.3,0.56953,0.0,0.0,-2.418970626116539,0.003810915979824437,0.22543658106696302,65536
HighNoise_IL16x16,1.3,0.56953,0.0,3.0,-2.04322111388705,0.009052715794233591,0.24234650815969438,65536
HighNoise_IL16x16,1.3,0.56953,3.0,-3.0,-1.9030824270504167,0.012500217594502167,0.2935861035795405,65536
HighNoise_IL16x16,1.3,0.56953,3.0,0.0,-1.688697911496576,0.02047868607051296,0.30664518174807953,65536
HighNoise_IL16x16,1.3,0.56953,3.0,3.0,-1.412481094692355,0.0386828893345879,0.3311734905660387,65536
