sample_id,env,il_tx_db,il_rx_db,cd_ps_nm,dgd_ps,pol_deg,num_symbols,n_sim_seeds,sim_seed0,mlse_ber,log10_ber_mlse,ber_std_log10,ctle_dc,ctle_dc2,driver_gain,gain_u,gain_ratio,drive_rms,x_0,x_1,x_2,x_3,x_4,x_5,x_6,ffe_tap_0,ffe_tap_1,ffe_tap_2,ffe_tap_3,ffe_tap_4,tx_fir_0,tx_fir_1,tx_fir_2,tx_fir_3,tx_fir_4,tx_fir_5,tx_fir_6
IL20x20:23,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.03361629066221249,-1.4734502098081474,0.02362561020911257,0.872172832606902,-0.34739527613434396,0.4627952031685343,0.02381559570086149,1.0563688727882545,0.09557036512027575,0.00017963911973159497,-0.31457830971344547,-0.13427581565703084,0.0667975237562007,0.872172832606902,-0.34739527613434396,0.02381559570086149,0.00017963911973159497,-0.31457830971344547,0.48416871175359133,-0.13427581565703084,0.0667975237562007,-0.07253876757866363,-0.06258928808185267,0.14558756353178,0.04319735441051067,0.054348604895343974,0.02581409193781241,0.017985491397819967
IL20x20:24,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.039849117363353316,-1.3995812935519432,0.029256465489707874,-0.9124015225328501,1.8223832191900824,0.5387312976450179,0.0897989534791486,1.229699378326907,0.1458418944124591,0.11406594348132103,-0.23603354710177463,-0.053198860360682304,-0.0548670297678681,-0.9124015225328501,1.8223832191900824,0.0897989534791486,0.11406594348132103,-0.23603354710177463,0.5418346192883539,-0.053198860360682304,-0.0548670297678681,0.015681273532475924,0.045546911358685695,0.2556227320213489,0.10298749438101933,0.04647542677935687,0.027879864100763044,0.02668701520143096
IL20x20:25,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.01103985603488924,-1.9570365899818973,0.04453839657657203,0.7555319489455874,-0.6878691229780283,0.5621725802265153,0.10829640604642105,1.2832060721901741,0.16731990691480542,-0.014682032727583082,-0.21939238024519797,-0.128964640284018,-0.022765892806305543,0.7555319489455874,-0.6878691229780283,0.10829640604642105,-0.014682032727583082,-0.21939238024519797,0.6141950539368954,-0.128964640284018,-0.022765892806305543,-0.064458270641831,0.028898001550825534,0.3027876046064783,0.09870697377035068,0.04299020775332313,0.01741680399113352,0.015977177524377925
IL20x20:26,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.011017698015169197,-1.9579091354064235,0.06010788767504462,-0.6674893123514609,0.8142378099030565,0.4342776758220876,-0.0038057482839873326,0.9912752244284126,0.09335026414706578,0.0683074191696691,-0.24777225920114695,-0.1152111282151327,-0.0384321827119475,-0.6674893123514609,0.8142378099030565,-0.0038057482839873326,0.0683074191696691,-0.24777225920114695,0.5302770107021038,-0.1152111282151327,-0.0384321827119475,-0.012716039803761434,0.01444955250315874,0.17703650435206364,0.044933609152089764,0.018108607283277664,0.00784198704955265,0.010398137189196029
IL20x20:27,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.009913885698297306,-2.0037560925808493,0.043212623391843515,-1.2001228298292654,1.977469041939632,0.6915345404698607,0.19824062376293342,1.5784855979681824,0.16743016230697166,0.010813397282260752,-0.21715115451664138,-0.16015071097849304,0.025862440293892657,-1.2001228298292654,1.977469041939632,0.19824062376293342,0.010813397282260752,-0.21715115451664138,0.5860222969287121,-0.16015071097849304,0.025862440293892657,-0.05130486124681104,0.0408539098732464,0.2993999091529388,0.08008120683035362,0.07549412886963115,0.04003045021404697,0.03596984254916559
IL20x20:28,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.007235494695871286,-2.1405317705100515,0.09864981162225572,-0.6646342622722321,0.7972174332097817,0.5558145698053977,0.10335667375967289,1.2686933800625375,0.09820690828064838,0.09717448848521694,-0.2956380162302568,-0.10088520455474739,0.07568410198331957,-0.6646342622722321,0.7972174332097817,0.10335667375967289,0.09717448848521694,-0.2956380162302568,0.4306181887464593,-0.10088520455474739,0.07568410198331957,-0.014247237166775594,-0.029776540861186116,0.16031666914242232,0.05814176259997034,0.07538393907270906,0.03800148271678047,0.028461459059386678
IL20x20:29,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.03995423551781937,-1.3984371746850703,0.028903259849380306,0.6800238915427017,0.28282803556467107,0.6119981222142102,0.14517683642938284,1.3969370513905734,0.21700308651692046,0.03321328540017444,-0.2021961578956591,-0.11034606249602393,-0.013033867188858413,0.6800238915427017,0.28282803556467107,0.14517683642938284,0.03321328540017444,-0.2021961578956591,0.6412106270192841,-0.11034606249602393,-0.013033867188858413,-0.02637436270840439,0.0754592199778635,0.37797862213071853,0.15353384552667837,0.0831326273346455,0.04335542668655155,0.035344699362799735
IL20x20:30,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.014715577320274967,-1.8322226950260492,0.051947984837656704,-0.9250244293690795,1.9618782417495728,0.49222011549799305,0.05058610480963467,1.1235337034877724,0.11410738325855363,0.05793572807461881,-0.29714425808818706,-0.08048613857959977,0.03989877852843121,-0.9250244293690795,1.9618782417495728,0.05058610480963467,0.05793572807461881,-0.29714425808818706,0.5245350967291631,-0.08048613857959977,0.03989877852843121,-0.03253905524865757,-0.014777183703041586,0.18864632876267312,0.0788380354094812,0.07041259447143718,0.03821187218864792,0.030436946755264985
IL20x20:31,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.030230205749969638,-1.5195588969580618,0.04112881488435612,-0.42777155105092635,-0.3561856308649518,0.5390932204795524,0.09009061709076188,1.2305254975566138,0.06965878209221661,0.09706684489458176,-0.2803634578162502,-0.1954248864287334,-0.07018615141548663,-0.42777155105092635,-0.3561856308649518,0.09009061709076188,0.09706684489458176,-0.2803634578162502,0.35695865944494787,-0.1954248864287334,-0.07018615141548663,-0.011624857092336776,-0.043206801510172206,0.08717310107233449,-0.0643524069265464,-0.061559433464398364,-0.03862990063147105,-0.0176453892322392
IL20x20:32,IL20x20,20.0,20.0,0.0,0.0,0.0,262144,3,42,0.03527708166805208,-1.4525073495006489,0.032611069383184865,-0.8413671344530178,-0.9967260364701087,0.42689669953747494,-0.01125045601818095,0.9744275269059004,0.11928637084345779,0.07669007286420754,-0.2512085328306221,-0.05518875672029104,0.05203044126040204,-0.8413671344530178,-0.9967260364701087,-0.01125045601818095,0.07669007286420754,-0.2512085328306221,0.5648821963244772,-0.05518875672029104,0.05203044126040204,-0.009054374628702191,0.0237262924115155,0.19933470555941427,0.0917002540880439,0.07232200534938303,0.034247432098654884,0.023213678726117876
